stage,sym,firm,risk,max_days,target,baseline_seed,sim,exit_hour,expire_hour,max_range_atr,min_range_atr,rng_type,rr,sl_frac,max_trades_day,is_n,is_pass_pct,is_pass_inc_pct,is_fail_pct,is_timeout_pct,is_days_med,is_trades,is_endbal,oos_n,oos_pass_pct,oos_pass_inc_pct,oos_fail_pct,oos_timeout_pct,oos_days_med,oos_trades,oos_endbal,trail,sl_atr,strat_key,exec_key,skip_dow,risk_on_balance,day_stop_pct
1,XAUUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,prelondon,0.0,1.0,1,338,0.9,6.8,2.7,89.6,6.7,4.3,99910.0,163,1.2,3.7,1.8,93.3,4.7,4.3,99336.0,1.5,,"(('rng_type', 'prelondon'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,prelondon,0.0,1.0,1,338,8.3,0.0,16.0,75.7,3.6,4.2,100007.0,163,5.5,0.0,12.9,81.6,3.7,4.3,99380.0,1.5,,"(('rng_type', 'prelondon'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,prelondon,1.0,0.5,1,338,0.0,0.0,13.3,86.7,,4.4,96320.0,163,0.0,0.0,11.7,88.3,,4.4,95968.0,,,"(('rng_type', 'prelondon'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 1.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,prelondon,1.0,0.5,1,338,0.0,0.0,42.9,57.1,,4.0,96721.0,163,0.0,0.0,44.2,55.8,,4.0,96376.0,,,"(('rng_type', 'prelondon'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 1.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,prelondon,2.0,0.5,1,338,1.8,0.0,24.3,74.0,6.4,4.3,96639.0,163,0.6,0.0,24.5,74.8,4.6,4.3,96128.0,,,"(('rng_type', 'prelondon'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 2.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,prelondon,2.0,0.5,1,338,1.8,0.0,45.6,52.7,6.4,3.8,97123.0,163,0.6,0.0,48.5,50.9,4.6,3.7,96745.0,,,"(('rng_type', 'prelondon'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 2.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,prelondon,3.0,0.5,1,338,2.4,2.4,33.7,61.5,6.5,4.2,96661.0,163,0.6,1.2,34.4,63.8,3.5,4.2,96014.0,,,"(('rng_type', 'prelondon'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 3.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,prelondon,3.0,0.5,1,338,4.7,0.0,55.6,39.6,5.0,3.6,97252.0,163,1.8,0.0,58.3,39.9,1.6,3.6,96773.0,,,"(('rng_type', 'prelondon'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 3.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,prelondon,0.0,0.5,1,338,0.0,6.5,32.2,61.2,,4.1,96477.0,163,0.6,4.9,31.3,63.2,3.7,4.1,96251.0,1.5,,"(('rng_type', 'prelondon'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,prelondon,0.0,0.5,1,338,7.7,0.0,57.1,35.2,1.7,3.6,97030.0,163,7.4,0.0,58.9,33.7,3.2,3.6,96781.0,1.5,,"(('rng_type', 'prelondon'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,prelondon,1.0,1.0,1,338,0.0,0.0,8.0,92.0,,4.4,98244.0,163,0.0,0.0,8.6,91.4,,4.4,97092.0,,1.0,"(('rng_type', 'prelondon'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 1.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,prelondon,1.0,1.0,1,338,0.0,0.0,26.0,74.0,,4.1,98457.0,163,0.0,0.0,35.0,65.0,,4.0,97387.0,,1.0,"(('rng_type', 'prelondon'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 1.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,prelondon,2.0,1.0,1,338,3.3,0.0,18.6,78.1,4.4,4.3,98466.0,163,3.1,0.0,20.2,76.7,4.6,4.4,97129.0,,1.0,"(('rng_type', 'prelondon'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 2.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,prelondon,2.0,1.0,1,338,3.3,0.0,33.4,63.3,4.4,3.9,98728.0,163,3.1,0.0,43.6,53.4,4.6,3.8,97519.0,,1.0,"(('rng_type', 'prelondon'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 2.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,prelondon,3.0,1.0,1,338,3.8,3.8,27.2,65.1,6.5,4.2,98749.0,163,3.7,1.8,28.2,66.3,3.6,4.3,97085.0,,1.0,"(('rng_type', 'prelondon'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 3.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,prelondon,3.0,1.0,1,338,8.3,0.0,42.0,49.7,5.6,3.8,98971.0,163,5.5,0.0,52.8,41.7,3.5,3.6,97626.0,,1.0,"(('rng_type', 'prelondon'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 3.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,prelondon,0.0,1.0,1,338,0.0,9.5,18.9,71.6,,4.1,98656.0,163,0.6,6.7,22.1,70.6,4.7,4.3,97209.0,1.5,1.0,"(('rng_type', 'prelondon'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,prelondon,0.0,1.0,1,338,10.7,0.0,37.9,51.5,3.6,3.8,98909.0,163,8.6,0.0,48.5,42.9,3.2,3.8,97521.0,1.5,1.0,"(('rng_type', 'prelondon'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,ftmo_1step,2.0,,,,,23.0,17.0,3.0,0.3,prelondon,1.0,1.0,1,338,0.0,0.0,6.8,93.2,,4.6,99664.0,163,0.0,0.0,7.4,92.6,,4.6,99308.0,,,"(('rng_type', 'prelondon'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 1.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,fundingpips_1step,2.0,,,,,23.0,17.0,3.0,0.3,prelondon,1.0,1.0,1,338,0.0,0.0,19.5,80.5,,4.4,99746.0,163,0.0,0.0,20.9,79.1,,4.4,99409.0,,,"(('rng_type', 'prelondon'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 1.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,ftmo_1step,2.0,,,,,23.0,17.0,3.0,0.3,prelondon,2.0,1.0,1,338,4.4,0.3,16.6,78.7,5.8,4.5,99754.0,163,0.6,0.0,18.4,81.0,4.6,4.4,99132.0,,,"(('rng_type', 'prelondon'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 2.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,fundingpips_1step,2.0,,,,,23.0,17.0,3.0,0.3,prelondon,2.0,1.0,1,338,4.7,0.0,27.6,67.8,5.6,4.2,99855.0,163,0.6,0.0,31.3,68.1,4.6,4.1,99379.0,,,"(('rng_type', 'prelondon'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 2.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,ftmo_1step,2.0,,,,,23.0,17.0,3.0,0.3,prelondon,3.0,1.0,1,338,6.2,3.6,23.9,66.3,6.4,4.3,99824.0,163,3.7,1.2,26.4,68.7,5.2,4.3,98925.0,,,"(('rng_type', 'prelondon'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,fundingpips_1step,2.0,,,,,23.0,17.0,3.0,0.3,prelondon,3.0,1.0,1,338,10.4,0.0,34.9,54.7,5.5,4.0,99943.0,163,5.5,0.0,37.4,57.1,4.3,4.0,99207.0,,,"(('rng_type', 'prelondon'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,ftmo_1step,2.0,,,,,23.0,17.0,3.0,0.3,prelondon,0.0,1.0,1,338,0.9,6.8,5.0,87.3,6.8,4.5,99874.0,163,0.0,6.1,5.0,89.0,,4.4,99313.0,1.5,,"(('rng_type', 'prelondon'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,fundingpips_1step,2.0,,,,,23.0,17.0,3.0,0.3,prelondon,0.0,1.0,1,338,8.9,0.0,16.9,74.3,3.9,4.4,100107.0,163,6.1,0.0,17.8,76.1,3.8,4.4,99381.0,1.5,,"(('rng_type', 'prelondon'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,ftmo_1step,2.0,,,,,23.0,17.0,3.0,0.3,prelondon,1.0,0.5,1,338,0.0,0.0,16.6,83.4,,4.6,96017.0,163,0.0,0.0,14.7,85.3,,4.6,95759.0,,,"(('rng_type', 'prelondon'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 0.5), ('rr', 1.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,fundingpips_1step,2.0,,,,,23.0,17.0,3.0,0.3,prelondon,1.0,0.5,1,338,0.0,0.0,46.7,53.3,,4.2,96445.0,163,0.0,0.0,48.5,51.5,,4.1,96283.0,,,"(('rng_type', 'prelondon'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 0.5), ('rr', 1.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,ftmo_1step,2.0,,,,,23.0,17.0,3.0,0.3,prelondon,2.0,0.5,1,338,1.2,0.0,30.2,68.6,6.4,4.5,96303.0,163,1.2,0.0,29.4,69.3,3.6,4.5,96016.0,,,"(('rng_type', 'prelondon'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 0.5), ('rr', 2.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,fundingpips_1step,2.0,,,,,23.0,17.0,3.0,0.3,prelondon,2.0,0.5,1,338,1.2,0.0,45.9,53.0,6.4,3.9,96905.0,163,1.2,0.0,49.7,49.1,3.6,3.8,96758.0,,,"(('rng_type', 'prelondon'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 0.5), ('rr', 2.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,ftmo_1step,2.0,,,,,23.0,17.0,3.0,0.3,prelondon,3.0,0.5,1,338,2.4,3.0,41.4,53.3,6.6,4.4,96388.0,163,2.5,1.2,42.3,54.0,5.6,4.4,95798.0,,,"(('rng_type', 'prelondon'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 0.5), ('rr', 3.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,fundingpips_1step,2.0,,,,,23.0,17.0,3.0,0.3,prelondon,3.0,0.5,1,338,5.6,0.0,56.8,37.6,4.5,3.6,97130.0,163,3.7,0.0,62.6,33.7,4.0,3.6,96709.0,,,"(('rng_type', 'prelondon'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 0.5), ('rr', 3.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,ftmo_1step,2.0,,,,,23.0,17.0,3.0,0.3,prelondon,0.0,0.5,1,338,0.3,7.1,39.4,53.3,2.6,4.3,96408.0,163,0.0,6.1,39.9,54.0,,4.3,95930.0,1.5,,"(('rng_type', 'prelondon'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 0.5), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,fundingpips_1step,2.0,,,,,23.0,17.0,3.0,0.3,prelondon,0.0,0.5,1,338,8.3,0.0,58.3,33.4,1.7,3.7,96996.0,163,8.0,0.0,63.8,28.2,3.9,3.7,96795.0,1.5,,"(('rng_type', 'prelondon'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 0.5), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,ftmo_1step,2.0,,,,,23.0,17.0,3.0,0.3,prelondon,1.0,1.0,1,338,0.0,0.0,9.8,90.2,,4.6,97948.0,163,0.0,0.0,10.4,89.6,,4.6,96904.0,,1.0,"(('rng_type', 'prelondon'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 1.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,fundingpips_1step,2.0,,,,,23.0,17.0,3.0,0.3,prelondon,1.0,1.0,1,338,0.0,0.0,30.8,69.2,,4.3,98179.0,163,0.0,0.0,41.1,58.9,,4.2,97203.0,,1.0,"(('rng_type', 'prelondon'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 1.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,ftmo_1step,2.0,,,,,23.0,17.0,3.0,0.3,prelondon,2.0,1.0,1,338,3.6,0.0,23.4,73.1,4.4,4.5,98177.0,163,2.5,0.0,26.4,71.2,4.1,4.5,96898.0,,1.0,"(('rng_type', 'prelondon'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 2.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,fundingpips_1step,2.0,,,,,23.0,17.0,3.0,0.3,prelondon,2.0,1.0,1,338,3.6,0.0,34.3,62.1,4.4,4.1,98540.0,163,2.5,0.0,48.4,49.1,4.1,3.8,97333.0,,1.0,"(('rng_type', 'prelondon'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 2.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,ftmo_1step,2.0,,,,,23.0,17.0,3.0,0.3,prelondon,3.0,1.0,1,338,4.4,3.8,35.2,56.5,6.6,4.3,98490.0,163,3.1,3.1,34.9,58.9,6.6,4.4,96801.0,,1.0,"(('rng_type', 'prelondon'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 3.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,fundingpips_1step,2.0,,,,,23.0,17.0,3.0,0.3,prelondon,3.0,1.0,1,338,9.2,0.0,45.0,45.9,5.6,3.8,98856.0,163,6.1,0.0,60.1,33.7,3.3,3.6,97360.0,,1.0,"(('rng_type', 'prelondon'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 3.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,ftmo_1step,2.0,,,,,23.0,17.0,3.0,0.3,prelondon,0.0,1.0,1,338,0.6,8.9,24.9,65.7,4.5,4.3,98522.0,163,1.2,5.5,27.0,66.3,5.8,4.4,97095.0,1.5,1.0,"(('rng_type', 'prelondon'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,fundingpips_1step,2.0,,,,,23.0,17.0,3.0,0.3,prelondon,0.0,1.0,1,338,10.9,0.0,41.7,47.3,3.5,4.0,98787.0,163,8.0,0.0,54.0,38.0,3.9,3.9,97480.0,1.5,1.0,"(('rng_type', 'prelondon'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,london1h,1.0,1.0,1,338,0.0,0.0,6.2,93.8,,4.6,98857.0,163,0.0,0.0,3.1,96.9,,4.6,99251.0,,,"(('rng_type', 'london1h'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('rr', 1.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,london1h,1.0,1.0,1,338,0.0,0.0,24.9,75.1,,4.4,98932.0,163,0.0,0.0,23.9,76.1,,4.3,99276.0,,,"(('rng_type', 'london1h'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('rr', 1.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,london1h,2.0,1.0,1,338,5.3,0.0,19.8,74.9,4.7,4.5,98548.0,163,6.1,0.0,14.7,79.1,4.6,4.5,99370.0,,,"(('rng_type', 'london1h'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('rr', 2.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,london1h,2.0,1.0,1,338,5.6,0.0,33.4,60.9,4.7,4.1,98790.0,163,6.1,0.0,31.3,62.6,4.6,4.1,99344.0,,,"(('rng_type', 'london1h'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('rr', 2.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,london1h,3.0,1.0,1,338,5.9,3.0,25.1,66.0,5.6,4.4,98665.0,163,6.7,1.2,17.2,74.8,4.7,4.4,99631.0,,,"(('rng_type', 'london1h'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,london1h,3.0,1.0,1,338,9.2,0.0,38.5,52.4,4.6,4.0,99126.0,163,9.8,0.0,33.7,56.4,4.2,4.1,99692.0,,,"(('rng_type', 'london1h'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,london1h,0.0,1.0,1,338,0.3,7.1,14.5,78.1,5.7,4.4,98666.0,163,0.0,6.1,11.7,82.2,,4.4,99172.0,1.5,,"(('rng_type', 'london1h'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,london1h,0.0,1.0,1,338,8.6,0.0,31.1,60.4,3.7,4.2,98838.0,163,7.4,0.0,25.2,67.5,2.7,4.3,99288.0,1.5,,"(('rng_type', 'london1h'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,london1h,1.0,0.5,1,338,0.0,0.0,26.9,73.1,,4.6,94228.0,163,0.0,0.0,14.1,85.9,,4.6,95817.0,,,"(('rng_type', 'london1h'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 1.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,london1h,1.0,0.5,1,338,0.0,0.0,65.1,34.9,,3.8,95002.0,163,0.0,0.0,49.7,50.3,,4.1,96254.0,,,"(('rng_type', 'london1h'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 1.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,london1h,2.0,0.5,1,338,1.5,0.0,39.1,59.5,4.5,4.5,94207.0,163,1.2,0.0,27.6,71.2,2.5,4.5,96162.0,,,"(('rng_type', 'london1h'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 2.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,london1h,2.0,0.5,1,338,1.5,0.0,64.8,33.7,4.5,3.6,95295.0,163,1.2,0.0,46.0,52.8,2.5,3.8,97060.0,,,"(('rng_type', 'london1h'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 2.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,london1h,3.0,0.5,1,338,1.2,1.5,48.5,48.8,5.5,4.4,93979.0,163,3.1,3.1,38.7,55.2,4.6,4.3,96300.0,,,"(('rng_type', 'london1h'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 3.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,london1h,3.0,0.5,1,338,3.0,0.0,73.4,23.7,3.5,3.4,95385.0,163,7.4,0.0,56.4,36.2,2.0,3.6,97507.0,,,"(('rng_type', 'london1h'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 3.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,london1h,0.0,0.5,1,338,0.0,2.7,55.0,42.3,,4.3,93674.0,163,0.0,8.6,46.6,44.8,,4.1,96480.0,1.5,,"(('rng_type', 'london1h'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,london1h,0.0,0.5,1,338,4.4,0.0,78.4,17.2,3.6,3.4,95250.0,163,12.9,0.0,63.2,23.9,2.7,3.6,97701.0,1.5,,"(('rng_type', 'london1h'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,XAUUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,london1h,1.0,1.0,1,338,0.0,0.0,10.4,89.6,,4.6,97849.0,163,0.0,0.0,6.7,93.3,,4.6,98929.0,,1.0,"(('rng_type', 'london1h'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 1.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
