sym,entry,seed,rule,max_days,risk,mode,sample,max_starts,n,pass_pct,pass_inconsistent_pct,fail_daily_pct,fail_max_pct,timeout_pct,days_to_pass_median,trades_mean,max_dd_mean,worst_day_mean,end_balance_mean,burn_pct,secs,stage
XAUUSD,coin,3,e8_one_8,30,2.8,fixed,OOS,,816,8.7,0.0,0.0,91.1,0.2,5.5,3.9,8.57,-2.95,97644.0,91.1,1.8,3_coin
XAUUSD,coin,3,e8_one_14,7,2.8,fixed,IS,,1688,0.6,0.0,0.0,19.3,80.1,5.0,4.9,10.36,-2.99,98542.0,19.3,4.0,3_coin
XAUUSD,coin,3,e8_one_14,7,2.8,fixed,OOS,,816,0.5,0.0,0.0,22.8,76.7,4.5,4.8,10.75,-3.03,97623.0,22.8,2.5,3_coin
XAUUSD,coin,3,e8_one_14,30,2.8,fixed,IS,,1688,6.6,0.0,0.0,89.3,4.0,13.6,10.0,14.35,-3.05,95952.0,89.3,9.4,3_coin
XAUUSD,coin,3,e8_one_14,30,2.8,fixed,OOS,,816,6.0,0.0,0.0,88.5,5.5,15.5,9.6,14.29,-3.17,94755.0,88.5,4.6,3_coin
XAUUSD,coin,3,the5ers_hyper,7,2.8,fixed,IS,,1688,16.1,0.0,3.3,51.6,29.0,4.2,3.8,8.42,-2.83,98698.0,54.9,4.0,3_coin
XAUUSD,coin,3,the5ers_hyper,7,2.8,fixed,OOS,,816,14.7,0.0,5.3,53.9,26.1,4.2,3.7,8.51,-2.85,98056.0,59.2,1.9,3_coin
XAUUSD,coin,3,the5ers_hyper,30,2.8,fixed,IS,,1688,25.2,0.0,4.9,69.1,0.8,5.7,5.2,9.74,-2.85,98230.0,74.0,5.1,3_coin
XAUUSD,coin,3,the5ers_hyper,30,2.8,fixed,OOS,,816,20.5,0.0,7.7,71.0,0.9,5.4,4.8,9.6,-2.87,97332.0,78.7,2.2,3_coin
XAUUSD,coin,3,ftmo_p1,7,2.8,fixed,IS,,1688,17.2,0.0,0.9,23.8,58.2,5.6,4.4,9.69,-2.86,98793.0,24.7,4.7,3_coin
XAUUSD,coin,3,ftmo_p1,7,2.8,fixed,OOS,,816,15.4,0.0,2.3,29.3,52.9,5.6,4.4,9.97,-2.91,98008.0,31.6,2.4,3_coin
XAUUSD,coin,3,ftmo_p1,30,2.8,fixed,IS,,1688,34.8,0.0,1.6,59.1,4.4,7.4,8.3,12.87,-2.91,97723.0,60.7,8.4,3_coin
XAUUSD,coin,3,ftmo_p1,30,2.8,fixed,OOS,,816,26.2,0.0,5.4,63.4,5.0,6.5,7.8,12.93,-3.03,95932.0,68.8,3.8,3_coin
XAUUSD,coin,4,ftmo_1step,7,2.8,fixed,IS,,1688,8.1,7.5,3.3,45.4,35.7,5.5,4.1,8.88,-2.84,98679.0,48.7,4.5,3_coin
XAUUSD,coin,4,ftmo_1step,7,2.8,fixed,OOS,,816,6.1,6.4,4.3,48.9,34.3,5.6,4.1,9.12,-2.84,98125.0,53.2,2.0,3_coin
XAUUSD,coin,4,ftmo_1step,30,2.8,fixed,IS,,1688,14.2,7.6,4.4,73.8,0.0,6.6,5.1,9.69,-2.85,98019.0,78.2,5.1,3_coin
XAUUSD,coin,4,ftmo_1step,30,2.8,fixed,OOS,,816,9.7,6.5,5.0,77.8,1.0,6.5,5.2,9.89,-2.85,97308.0,82.8,2.9,3_coin
XAUUSD,coin,4,fundingpips_1step,7,2.8,fixed,IS,,1688,15.9,0.0,3.3,50.1,30.7,3.6,3.8,8.4,-2.84,98790.0,53.4,3.9,3_coin
XAUUSD,coin,4,fundingpips_1step,7,2.8,fixed,OOS,,816,13.5,0.0,3.7,49.0,33.8,3.7,3.8,8.65,-2.85,98326.0,52.7,1.9,3_coin
XAUUSD,coin,4,fundingpips_1step,30,2.8,fixed,IS,,1688,25.2,0.0,4.9,69.5,0.4,5.6,5.2,9.66,-2.85,98204.0,74.4,5.4,3_coin
XAUUSD,coin,4,fundingpips_1step,30,2.8,fixed,OOS,,816,19.9,0.0,5.3,73.2,1.7,5.6,5.5,10.13,-2.86,97284.0,78.5,2.7,3_coin
XAUUSD,coin,4,e8_one_8,7,2.8,fixed,IS,,1688,7.6,0.0,0.0,71.3,21.1,4.6,3.6,8.12,-2.92,98589.0,71.3,3.9,3_coin
