sym,mult,step,lv,sl,tp,final_equity,net,usd_per_hour,usd_per_hour_first_year,max_dd_usd,max_dd_pct,min_equity,ruined_at,stopouts,baskets_closed,sl_hits,tp_hits,max_lots,max_positions,worst_basket,yearly,ruin
EURUSD,1.0,20,3,60,6,0.0,-1000.0,-0.0223,-0.0632,1003.47,100.0,0.0,2015-01-15 11:00:00,0,3455,49,3406,0.06,3,-102.27,"{'2012': -156.32, '2013': -463.88, '2014': -260.33, '2015': -119.47, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,20,3,60,10,0.0,-1000.0,-0.0223,-0.017,1030.41,100.0,0.0,2015-04-09 22:00:00,3,3184,71,3110,0.06,3,-102.27,"{'2012': -105.89, '2013': -59.7, '2014': -188.67, '2015': -645.74, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,20,3,60,15,172.93,-827.07,-0.0184,0.0173,1149.69,95.5,54.36,,0,5216,160,5056,0.06,3,-106.15,"{'2012': -61.65, '2013': 221.48, '2014': -31.87, '2015': -902.53, '2016': -90.27, '2017': 37.77}",False
EURUSD,1.0,20,3,100,6,0.0,-1000.0,-0.0223,-0.053,1003.47,100.0,0.0,2015-01-27 17:00:00,1,3004,27,2976,0.06,3,-125.16,"{'2012': -69.65, '2013': -421.38, '2014': -265.48, '2015': -243.49, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,20,3,100,10,0.0,-1000.0,-0.0223,-0.0208,1018.15,100.0,0.0,2016-11-09 16:00:00,2,4148,55,4091,0.06,3,-126.23,"{'2012': -47.31, '2013': -105.87, '2014': -25.03, '2015': -689.11, '2016': -132.68, '2017': 0.0}",True
EURUSD,1.0,20,3,100,15,1036.61,36.61,0.0008,0.0193,600.62,44.3,755.06,,0,3797,67,3730,0.06,3,-126.23,"{'2012': -12.77, '2013': 215.93, '2014': 86.94, '2015': -433.07, '2016': 73.49, '2017': 106.09}",False
EURUSD,1.0,20,3,150,6,0.0,-1000.0,-0.0223,-0.0414,1003.47,100.0,0.0,2015-03-18 22:00:00,0,2256,16,2240,0.06,3,-163.02,"{'2012': -37.82, '2013': -335.27, '2014': -181.14, '2015': -445.77, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,20,3,150,10,133.25,-866.75,-0.0193,-0.0107,1000.83,96.4,37.0,,0,3479,31,3448,0.06,3,-163.02,"{'2012': -13.99, '2013': -63.99, '2014': -4.57, '2015': -741.19, '2016': -7.66, '2017': -35.35}",False
EURUSD,1.0,20,3,150,15,875.69,-124.31,-0.0028,0.01,579.49,47.3,645.86,,0,2549,31,2518,0.06,3,-174.07,"{'2012': 17.03, '2013': 99.79, '2014': 81.11, '2015': -477.88, '2016': 136.0, '2017': 19.64}",False
EURUSD,1.0,20,3,200,6,0.0,-1000.0,-0.0223,-0.0147,1003.47,100.0,0.0,2016-02-11 15:00:00,1,2366,12,2353,0.06,3,-216.25,"{'2012': -44.12, '2013': -95.65, '2014': -111.64, '2015': -662.95, '2016': -85.64, '2017': 0.0}",True
EURUSD,1.0,20,3,200,10,389.93,-610.07,-0.0136,0.0046,715.7,65.0,384.66,,0,2633,17,2616,0.06,3,-216.25,"{'2012': -27.78, '2013': 83.81, '2014': -70.01, '2015': -398.24, '2016': -143.95, '2017': -53.91}",False
EURUSD,1.0,20,3,200,15,995.3,-4.7,-0.0001,0.0257,422.69,32.2,892.06,,0,1943,17,1926,0.06,3,-216.25,"{'2012': -6.5, '2013': 261.28, '2014': -28.47, '2015': -217.09, '2016': 3.53, '2017': -17.44}",False
EURUSD,1.0,20,4,60,6,0.0,-1000.0,-0.0223,-0.0634,1020.79,100.0,0.0,2015-01-15 18:00:00,2,4011,54,3955,0.08,4,-109.69,"{'2012': -133.94, '2013': -470.09, '2014': -193.12, '2015': -202.85, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,20,4,60,10,0.0,-1000.0,-0.0223,-0.0182,1124.06,100.0,0.0,2015-03-27 18:00:00,1,3552,78,3473,0.08,4,-110.61,"{'2012': -85.25, '2013': -53.12, '2014': -213.65, '2015': -647.98, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,20,4,60,15,0.0,-1000.0,-0.0223,0.0095,1332.69,100.0,0.0,2016-06-24 05:00:00,1,4629,147,4481,0.08,4,-131.61,"{'2012': -29.12, '2013': 146.01, '2014': 98.25, '2015': -1011.3, '2016': -203.83, '2017': 0.0}",True
EURUSD,1.0,20,4,100,6,0.0,-1000.0,-0.0223,-0.0701,1020.79,100.0,0.0,2014-10-16 10:00:00,3,3060,27,3030,0.08,4,-160.24,"{'2012': -66.89, '2013': -558.48, '2014': -374.63, '2015': 0.0, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,20,4,100,10,0.0,-1000.0,-0.0223,-0.0128,1063.82,100.0,0.0,2015-05-14 18:00:00,3,3222,44,3175,0.08,4,-160.24,"{'2012': -23.69, '2013': -41.86, '2014': -230.56, '2015': -703.89, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,20,4,100,15,601.01,-398.99,-0.0089,0.0225,1199.3,83.9,229.88,,0,4859,91,4768,0.08,4,-161.05,"{'2012': 20.02, '2013': 219.9, '2014': -52.3, '2015': -867.38, '2016': 120.31, '2017': 160.47}",False
EURUSD,1.0,20,4,150,6,0.0,-1000.0,-0.0223,-0.0805,1020.79,100.0,0.0,2014-09-25 09:00:00,0,2383,16,2367,0.08,4,-178.31,"{'2012': -28.11, '2013': -746.47, '2014': -225.42, '2015': 0.0, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,20,4,150,10,0.0,-1000.0,-0.0223,-0.0434,1018.34,100.0,0.0,2015-03-19 17:00:00,2,2407,24,2381,0.08,4,-212.76,"{'2012': -106.15, '2013': -291.6, '2014': -52.91, '2015': -549.34, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,20,4,150,15,486.73,-513.27,-0.0114,-0.0102,755.79,71.7,298.92,,0,3669,49,3620,0.08,4,-212.76,"{'2012': -59.03, '2013': -15.72, '2014': 79.32, '2015': -554.78, '2016': -21.51, '2017': 58.48}",False
EURUSD,1.0,20,4,200,6,0.0,-1000.0,-0.0223,-0.0811,1020.79,100.0,0.0,2015-01-07 13:00:00,4,2174,11,2159,0.08,4,-212.52,"{'2012': -71.57, '2013': -636.71, '2014': -199.74, '2015': -91.98, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,20,4,200,10,0.0,-1000.0,-0.0223,-0.0438,1018.34,100.0,0.0,2015-03-24 14:00:00,1,1893,15,1877,0.08,4,-212.76,"{'2012': -33.71, '2013': -315.2, '2014': -129.96, '2015': -521.13, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,20,4,200,15,568.26,-431.74,-0.0096,-0.0136,838.56,74.9,281.2,,0,2879,29,2850,0.08,4,-212.76,"{'2012': 4.93, '2013': -71.03, '2014': -13.09, '2015': -386.59, '2016': 35.73, '2017': -1.68}",False
EURUSD,1.0,20,6,60,6,0.0,-1000.0,-0.0223,-0.0669,1021.26,100.0,0.0,2015-01-05 00:00:00,0,4268,58,4210,0.1,6,-101.78,"{'2012': -148.96, '2013': -513.26, '2014': -274.6, '2015': -63.18, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,20,6,60,10,0.0,-1000.0,-0.0223,-0.0234,1067.74,100.0,0.0,2015-04-07 11:00:00,1,3921,87,3833,0.1,6,-99.63,"{'2012': -89.08, '2013': -114.17, '2014': -135.21, '2015': -661.54, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,20,6,60,15,0.0,-1000.0,-0.0223,0.002,1253.12,100.0,0.0,2015-08-25 17:00:00,1,3822,125,3696,0.1,6,-125.22,"{'2012': -54.89, '2013': 143.36, '2014': 48.12, '2015': -1136.59, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,20,6,100,6,0.0,-1000.0,-0.0223,-0.1025,1021.26,100.0,0.0,2013-12-17 15:00:00,7,2292,23,2262,0.11,6,-126.19,"{'2012': -284.24, '2013': -715.76, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,20,6,100,10,0.0,-1000.0,-0.0223,-0.0483,1028.29,100.0,0.0,2015-03-24 08:00:00,3,3385,47,3335,0.12,6,-184.77,"{'2012': -239.81, '2013': -130.63, '2014': -42.36, '2015': -587.2, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,20,6,100,15,435.35,-564.65,-0.0126,0.0189,1251.0,95.4,60.1,,0,5916,117,5799,0.12,6,-161.69,"{'2012': -136.98, '2013': 306.35, '2014': 1.26, '2015': -1000.75, '2016': 360.79, '2017': -95.31}",False
EURUSD,1.0,20,6,150,6,0.0,-1000.0,-0.0223,-0.1142,1021.26,100.0,0.0,2013-11-07 13:00:00,1,1961,14,1946,0.12,6,-216.16,"{'2012': -155.99, '2013': -844.01, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,20,6,150,10,0.0,-1000.0,-0.0223,-0.0581,1028.29,100.0,0.0,2015-01-05 00:00:00,1,2719,27,2691,0.12,6,-216.16,"{'2012': -112.62, '2013': -391.39, '2014': -375.35, '2015': -120.64, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,20,6,150,15,690.98,-309.02,-0.0069,0.0132,1052.58,79.6,268.99,,0,5149,68,5081,0.12,6,-220.15,"{'2012': -63.94, '2013': 192.89, '2014': 45.94, '2015': -739.6, '2016': 295.43, '2017': -39.74}",False
EURUSD,1.0,20,6,200,6,0.0,-1000.0,-0.0223,-0.1142,1021.26,100.0,0.0,2013-11-07 13:00:00,1,1635,10,1624,0.12,6,-221.21,"{'2012': -78.75, '2013': -921.25, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,20,6,200,10,0.0,-1000.0,-0.0223,-0.0839,1028.29,100.0,0.0,2014-09-08 19:00:00,1,1892,15,1876,0.12,6,-228.8,"{'2012': -36.78, '2013': -739.68, '2014': -223.54, '2015': 0.0, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,20,6,200,15,0.0,-1000.0,-0.0223,-0.0508,1101.37,100.0,0.0,2015-01-27 17:00:00,2,1688,20,1666,0.12,6,-284.19,"{'2012': 6.86, '2013': -485.1, '2014': -144.47, '2015': -377.29, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,40,3,60,6,0.0,-1000.0,-0.0223,-0.0439,1017.23,100.0,0.0,2015-03-11 11:00:00,1,3374,46,3327,0.06,3,-77.85,"{'2012': -37.39, '2013': -403.61, '2014': -247.35, '2015': -311.66, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,40,3,60,10,0.0,-1000.0,-0.0223,-0.0031,1071.78,100.0,0.0,2015-07-08 10:00:00,2,3256,68,3186,0.06,3,-95.55,"{'2012': 4.01, '2013': -49.87, '2014': -83.24, '2015': -870.91, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,40,3,60,15,733.63,-266.37,-0.0059,0.0254,921.93,61.8,570.1,,0,4705,125,4580,0.06,3,-106.15,"{'2012': 37.55, '2013': 201.66, '2014': 139.48, '2015': -648.92, '2016': -15.23, '2017': 19.1}",False
EURUSD,1.0,40,3,100,6,0.0,-1000.0,-0.0223,-0.0429,1017.23,100.0,0.0,2015-03-11 19:00:00,2,2871,25,2844,0.06,3,-118.58,"{'2012': -13.45, '2013': -408.73, '2014': -208.2, '2015': -369.62, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,40,3,100,10,0.0,-1000.0,-0.0223,-0.0139,1023.27,100.0,0.0,2015-08-24 16:00:00,1,2849,37,2811,0.06,3,-153.17,"{'2012': -33.4, '2013': -102.68, '2014': -64.32, '2015': -799.6, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,40,3,100,15,905.99,-94.01,-0.0021,0.005,573.48,48.8,602.53,,0,3655,59,3596,0.06,3,-153.17,"{'2012': -15.75, '2013': 77.07, '2014': 83.85, '2015': -381.47, '2016': 67.73, '2017': 74.57}",False
EURUSD,1.0,40,3,150,6,0.0,-1000.0,-0.0223,-0.0559,1017.23,100.0,0.0,2015-03-11 10:00:00,2,2150,14,2134,0.06,3,-157.8,"{'2012': -54.07, '2013': -442.88, '2014': -220.0, '2015': -283.05, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,40,3,150,10,0.0,-1000.0,-0.0223,-0.0262,1023.27,100.0,0.0,2015-07-27 10:00:00,1,2039,20,2018,0.06,3,-157.8,"{'2012': -7.56, '2013': -209.72, '2014': -88.24, '2015': -694.48, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,40,3,150,15,794.03,-205.97,-0.0046,-0.0093,537.56,51.7,502.95,,0,2578,29,2549,0.06,3,-159.11,"{'2012': 4.67, '2013': -53.4, '2014': -12.38, '2015': -238.3, '2016': 98.09, '2017': -4.65}",False
EURUSD,1.0,40,3,200,6,0.0,-1000.0,-0.0223,-0.0189,1017.23,100.0,0.0,2015-08-27 15:00:00,2,2062,10,2050,0.06,3,-213.79,"{'2012': -39.99, '2013': -132.61, '2014': -232.14, '2015': -595.26, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,40,3,200,10,311.7,-688.3,-0.0153,0.0053,813.12,73.4,294.35,,0,2812,17,2795,0.06,3,-213.79,"{'2012': -6.74, '2013': 65.07, '2014': -136.23, '2015': -380.14, '2016': -190.51, '2017': -39.75}",False
EURUSD,1.0,40,3,200,15,861.5,-138.5,-0.0031,0.0166,492.39,39.5,754.29,,0,2093,17,2076,0.06,3,-237.02,"{'2012': 2.82, '2013': 175.84, '2014': 27.93, '2015': -296.15, '2016': -85.62, '2017': 36.68}",False
EURUSD,1.0,40,4,60,6,0.0,-1000.0,-0.0223,-0.0724,1017.23,100.0,0.0,2015-01-15 11:00:00,1,3336,44,3291,0.07,4,-119.05,"{'2012': -175.48, '2013': -564.14, '2014': -127.89, '2015': -132.49, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,40,4,60,10,0.0,-1000.0,-0.0223,-0.0266,1023.27,100.0,0.0,2015-04-07 11:00:00,2,3032,62,2968,0.07,4,-119.05,"{'2012': -109.23, '2013': -185.32, '2014': -28.25, '2015': -677.2, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,40,4,60,15,590.4,-409.6,-0.0091,0.0161,1087.4,79.0,289.26,,0,5197,136,5061,0.08,4,-131.61,"{'2012': -50.04, '2013': 175.59, '2014': 158.3, '2015': -811.44, '2016': 105.08, '2017': 12.92}",False
EURUSD,1.0,40,4,100,6,0.0,-1000.0,-0.0223,-0.0738,1017.23,100.0,0.0,2014-10-24 18:00:00,4,2628,23,2601,0.08,4,-141.89,"{'2012': -97.55, '2013': -596.59, '2014': -305.86, '2015': 0.0, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,40,4,100,10,0.0,-1000.0,-0.0223,-0.0267,1023.27,100.0,0.0,2015-05-19 15:00:00,1,2883,38,2844,0.08,4,-141.89,"{'2012': -44.27, '2013': -198.08, '2014': -198.8, '2015': -558.85, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,40,4,100,15,1111.31,111.31,0.0025,0.0151,636.55,49.6,647.83,,0,4400,70,4330,0.08,4,-141.89,"{'2012': -31.97, '2013': 195.62, '2014': 53.29, '2015': -312.59, '2016': 180.25, '2017': 26.72}",False
EURUSD,1.0,40,4,150,6,0.0,-1000.0,-0.0223,-0.0714,1017.23,100.0,0.0,2014-10-15 15:00:00,1,2024,13,2010,0.08,4,-171.44,"{'2012': -59.22, '2013': -655.67, '2014': -285.11, '2015': 0.0, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,40,4,150,10,0.0,-1000.0,-0.0223,-0.0318,1023.27,100.0,0.0,2015-03-18 22:00:00,0,2014,20,1994,0.08,4,-193.28,"{'2012': -3.39, '2013': -326.03, '2014': -176.59, '2015': -493.99, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,40,4,150,15,681.0,-319.0,-0.0071,-0.0038,945.31,85.0,166.7,,0,3423,40,3383,0.08,4,-193.28,"{'2012': 8.41, '2013': -52.12, '2014': -75.92, '2015': -562.01, '2016': 326.44, '2017': 36.21}",False
EURUSD,1.0,40,4,200,6,0.0,-1000.0,-0.0223,-0.071,1017.23,100.0,0.0,2015-01-23 12:00:00,2,2032,10,2020,0.08,4,-211.89,"{'2012': -69.54, '2013': -558.27, '2014': -134.48, '2015': -237.72, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,40,4,200,10,0.0,-1000.0,-0.0223,-0.0375,1065.24,100.0,0.0,2015-06-04 11:00:00,1,1938,14,1923,0.08,4,-217.14,"{'2012': -38.92, '2013': -269.73, '2014': -200.78, '2015': -490.58, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,40,4,200,15,1069.94,69.94,0.0016,-0.0134,810.22,68.0,381.49,,0,2821,23,2798,0.08,4,-217.14,"{'2012': -28.85, '2013': -37.58, '2014': -127.42, '2015': -162.95, '2016': 455.58, '2017': -28.82}",False
EURUSD,1.0,40,6,60,6,0.0,-1000.0,-0.0223,-0.0775,1017.23,100.0,0.0,2015-01-15 11:00:00,0,3344,43,3301,0.08,5,-121.83,"{'2012': -182.85, '2013': -608.75, '2014': -53.68, '2015': -154.72, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,40,6,60,10,0.0,-1000.0,-0.0223,-0.0323,1023.27,100.0,0.0,2015-04-03 14:00:00,2,3062,61,2999,0.08,5,-121.83,"{'2012': -118.07, '2013': -233.94, '2014': 59.97, '2015': -707.96, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,40,6,60,15,603.51,-396.49,-0.0088,0.0064,1142.22,83.6,223.99,,0,5294,138,5156,0.08,5,-131.61,"{'2012': -100.72, '2013': 133.59, '2014': 249.22, '2015': -888.5, '2016': 171.45, '2017': 38.48}",False
EURUSD,1.0,40,6,100,6,0.0,-1000.0,-0.0223,-0.0887,1017.23,100.0,0.0,2014-10-08 20:00:00,1,2658,23,2634,0.09,6,-167.01,"{'2012': -87.1, '2013': -703.0, '2014': -209.9, '2015': 0.0, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,40,6,100,10,0.0,-1000.0,-0.0223,-0.0393,1023.27,100.0,0.0,2015-05-04 15:00:00,2,2954,38,2914,0.09,6,-166.25,"{'2012': -32.6, '2013': -283.69, '2014': -155.37, '2015': -528.34, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,40,6,100,15,342.32,-657.68,-0.0147,-0.0026,1318.73,97.1,38.71,,0,4836,83,4753,0.1,6,-167.41,"{'2012': -13.45, '2013': 32.7, '2014': 177.17, '2015': -902.95, '2016': -15.35, '2017': 64.21}",False
EURUSD,1.0,40,6,150,6,0.0,-1000.0,-0.0223,-0.0853,1017.23,100.0,0.0,2014-10-03 14:00:00,3,2384,14,2367,0.12,6,-190.04,"{'2012': -61.88, '2013': -749.98, '2014': -188.14, '2015': 0.0, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,40,6,150,10,0.0,-1000.0,-0.0223,-0.0579,1023.27,100.0,0.0,2015-03-11 12:00:00,3,2444,22,2419,0.1,6,-199.34,"{'2012': -133.94, '2013': -397.98, '2014': 70.82, '2015': -538.9, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,40,6,150,15,247.3,-752.7,-0.0168,-0.021,1106.66,96.4,41.64,,0,4243,51,4192,0.12,6,-223.68,"{'2012': -113.72, '2013': -83.43, '2014': 253.86, '2015': -740.09, '2016': 47.82, '2017': -117.14}",False
EURUSD,1.0,40,6,200,6,0.0,-1000.0,-0.0223,-0.1142,1017.23,100.0,0.0,2013-10-22 16:00:00,1,1279,8,1270,0.12,6,-221.09,"{'2012': -113.07, '2013': -886.93, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,40,6,200,10,0.0,-1000.0,-0.0223,-0.0847,1023.27,100.0,0.0,2014-10-03 16:00:00,2,1675,13,1660,0.12,6,-234.08,"{'2012': -63.57, '2013': -786.63, '2014': -149.8, '2015': 0.0, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,40,6,200,15,0.0,-1000.0,-0.0223,-0.0524,1030.97,100.0,0.0,2015-03-18 22:00:00,0,1697,19,1678,0.12,6,-230.11,"{'2012': -48.34, '2013': -478.28, '2014': 158.84, '2015': -632.22, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,60,3,60,6,0.0,-1000.0,-0.0223,-0.0491,1004.31,100.0,0.0,2015-03-18 22:00:00,0,2975,41,2934,0.06,3,-102.13,"{'2012': -57.2, '2013': -371.24, '2014': -185.69, '2015': -385.88, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,60,3,60,10,0.0,-1000.0,-0.0223,-0.0155,1015.79,100.0,0.0,2015-11-06 15:00:00,1,3523,70,3452,0.06,3,-102.13,"{'2012': -10.87, '2013': -103.28, '2014': -17.03, '2015': -868.83, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,60,3,60,15,938.1,-61.9,-0.0014,0.016,833.11,62.8,494.49,,0,4284,105,4179,0.06,3,-102.13,"{'2012': 4.93, '2013': 176.87, '2014': 53.85, '2015': -607.37, '2016': 50.66, '2017': 259.18}",False
EURUSD,1.0,60,3,100,6,0.0,-1000.0,-0.0223,-0.0671,1004.31,100.0,0.0,2015-01-23 11:00:00,0,2213,21,2192,0.06,3,-111.28,"{'2012': -133.35, '2013': -488.05, '2014': -199.36, '2015': -179.25, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,60,3,100,10,0.0,-1000.0,-0.0223,-0.0332,1013.09,100.0,0.0,2015-06-05 15:00:00,2,2271,30,2239,0.06,3,-152.27,"{'2012': -83.29, '2013': -221.03, '2014': -9.33, '2015': -686.36, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,60,3,100,15,524.11,-475.89,-0.0106,-0.0072,684.29,61.2,433.15,,0,3378,55,3323,0.06,3,-152.27,"{'2012': -42.04, '2013': -9.9, '2014': 57.45, '2015': -481.91, '2016': 0.86, '2017': -0.33}",False
EURUSD,1.0,60,3,150,6,0.0,-1000.0,-0.0223,-0.0497,1004.31,100.0,0.0,2015-03-11 11:00:00,1,1800,12,1787,0.06,3,-161.5,"{'2012': -98.32, '2013': -335.32, '2014': -251.79, '2015': -314.58, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,60,3,150,10,244.71,-755.29,-0.0168,-0.0225,915.54,90.4,97.56,,0,3395,26,3369,0.06,3,-184.36,"{'2012': -56.81, '2013': -121.42, '2014': -199.58, '2015': -428.34, '2016': 79.69, '2017': -28.84}",False
EURUSD,1.0,60,3,150,15,860.44,-139.56,-0.0031,0.0008,682.38,62.3,413.09,,0,2608,27,2581,0.06,3,-183.41,"{'2012': -40.63, '2013': 79.78, '2014': -61.14, '2015': -431.92, '2016': 250.66, '2017': 63.71}",False
EURUSD,1.0,60,3,200,6,0.0,-1000.0,-0.0223,-0.0248,1004.31,100.0,0.0,2015-11-10 15:00:00,1,2152,10,2141,0.06,3,-232.5,"{'2012': -82.8, '2013': -132.59, '2014': -177.64, '2015': -606.98, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,60,3,200,10,399.85,-600.15,-0.0134,-0.0031,760.15,73.4,275.41,,0,2825,16,2809,0.06,3,-232.5,"{'2012': -47.56, '2013': 38.7, '2014': -77.57, '2015': -372.41, '2016': -162.32, '2017': 20.99}",False
EURUSD,1.0,60,3,200,15,903.77,-96.23,-0.0021,0.0159,500.65,40.6,731.88,,0,2087,16,2071,0.06,3,-232.5,"{'2012': -32.73, '2013': 204.01, '2014': -31.0, '2015': -286.12, '2016': -31.47, '2017': 81.1}",False
EURUSD,1.0,60,4,60,6,0.0,-1000.0,-0.0223,-0.0513,1004.31,100.0,0.0,2015-03-18 22:00:00,0,3051,41,3010,0.07,4,-102.13,"{'2012': -54.54, '2013': -383.54, '2014': -186.31, '2015': -375.61, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,60,4,60,10,0.0,-1000.0,-0.0223,-0.0165,1013.13,100.0,0.0,2015-10-22 21:00:00,2,3541,69,3470,0.07,4,-102.13,"{'2012': -11.03, '2013': -110.16, '2014': -7.4, '2015': -871.41, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,60,4,60,15,949.72,-50.28,-0.0011,0.0164,882.47,65.3,468.66,,0,4473,108,4365,0.07,4,-104.7,"{'2012': 12.58, '2013': 174.12, '2014': 59.48, '2015': -704.54, '2016': 199.37, '2017': 208.72}",False
EURUSD,1.0,60,4,100,6,0.0,-1000.0,-0.0223,-0.0861,1004.31,100.0,0.0,2015-01-15 11:00:00,0,2552,22,2530,0.07,4,-127.21,"{'2012': -135.38, '2013': -643.64, '2014': -139.76, '2015': -81.22, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,60,4,100,10,0.0,-1000.0,-0.0223,-0.0428,1013.09,100.0,0.0,2015-08-24 16:00:00,0,2954,37,2917,0.08,4,-145.18,"{'2012': -85.32, '2013': -303.28, '2014': 81.27, '2015': -692.67, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,60,4,100,15,1047.25,47.25,0.0011,-0.0194,665.47,60.0,443.18,,0,3921,59,3862,0.08,4,-134.82,"{'2012': -64.31, '2013': -94.91, '2014': 213.06, '2015': -513.1, '2016': 255.71, '2017': 250.8}",False
EURUSD,1.0,60,4,150,6,0.0,-1000.0,-0.0223,-0.0858,1004.31,100.0,0.0,2015-01-02 09:00:00,1,2095,14,2080,0.08,4,-162.47,"{'2012': -95.38, '2013': -746.43, '2014': -143.31, '2015': -14.88, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,60,4,150,10,0.0,-1000.0,-0.0223,-0.0542,1013.09,100.0,0.0,2015-03-26 14:00:00,3,1975,18,1954,0.08,4,-190.92,"{'2012': -52.39, '2013': -484.68, '2014': 28.25, '2015': -491.18, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,60,4,150,15,1001.9,1.9,0.0,-0.0284,782.17,77.5,226.77,,0,3247,33,3214,0.08,4,-190.92,"{'2012': -34.57, '2013': -254.07, '2014': 143.08, '2015': -543.79, '2016': 336.94, '2017': 354.32}",False
EURUSD,1.0,60,4,200,6,0.0,-1000.0,-0.0223,-0.0646,1004.31,100.0,0.0,2015-01-26 01:00:00,1,1872,9,1862,0.08,4,-215.36,"{'2012': -142.56, '2013': -429.08, '2014': -123.3, '2015': -305.06, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,60,4,200,10,655.0,-345.0,-0.0077,-0.0371,809.28,79.9,203.81,,0,3618,19,3599,0.08,4,-231.8,"{'2012': -98.91, '2013': -211.39, '2014': 17.45, '2015': -404.29, '2016': 201.54, '2017': 150.59}",False
EURUSD,1.0,60,4,200,15,1361.53,361.53,0.0081,-0.0123,613.87,51.6,575.81,,0,2799,20,2779,0.08,4,-231.8,"{'2012': -80.16, '2013': 1.45, '2014': 108.39, '2015': -334.34, '2016': 389.34, '2017': 276.86}",False
EURUSD,1.0,60,6,60,6,0.0,-1000.0,-0.0223,-0.0513,1004.31,100.0,0.0,2015-03-18 22:00:00,0,3051,41,3010,0.07,4,-102.13,"{'2012': -54.54, '2013': -383.54, '2014': -186.31, '2015': -375.61, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,60,6,60,10,0.0,-1000.0,-0.0223,-0.0165,1013.13,100.0,0.0,2015-10-22 21:00:00,2,3541,69,3470,0.07,4,-102.13,"{'2012': -11.03, '2013': -110.16, '2014': -7.4, '2015': -871.41, '2016': 0.0, '2017': 0.0}",True
