stage,symbol,rule,lookback_h,entry_hours,sl_atr,rr,exit_hour,trail,seed,firm,firm_variant,max_days,risk,max_trades_day,day_stop,risk_on_balance,segment,n,pass_pct,pass_inconsistent_pct,fail_daily_pct,fail_max_pct,timeout_pct,days_to_pass_median,trades_mean,max_dd_mean,worst_day_mean,end_balance_mean,fail_pct
s1,XAUUSD,momentum,4,[1],2.0,3.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,6.3,0.0,0.6,24.7,68.4,4.9,4.5,6.15,-2.03,99867.0,25.3
s1,XAUUSD,momentum,4,[1],2.0,3.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,6.1,0.0,0.7,24.1,69.0,4.8,4.6,6.11,-2.03,100153.0,24.8
s1,XAUUSD,momentum,4,[1],3.0,1.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,0.0,0.0,0.1,0.7,99.2,,4.8,4.4,-1.94,100032.0,0.8
s1,XAUUSD,momentum,4,[1],3.0,1.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,0.0,0.0,0.0,0.0,100.0,,4.9,4.21,-1.91,100167.0,0.0
s1,XAUUSD,momentum,4,[1],3.0,1.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,0.0,0.0,0.1,7.6,92.3,,4.8,4.33,-1.94,100043.0,7.7
s1,XAUUSD,momentum,4,[1],3.0,1.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,0.0,0.0,0.0,6.1,93.9,,4.8,4.15,-1.91,100153.0,6.1
s1,XAUUSD,momentum,12,[10],0.5,1.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,0.0,0.0,0.0,18.1,81.9,,4.9,7.59,-2.31,96550.0,18.1
s1,XAUUSD,momentum,12,[10],0.5,1.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,0.0,0.0,0.0,17.8,82.2,,4.9,7.69,-2.26,95986.0,17.8
s1,XAUUSD,momentum,12,[10],0.5,1.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,0.0,0.0,0.0,42.0,58.0,,4.4,6.95,-2.32,96924.0,42.0
s1,XAUUSD,momentum,12,[10],0.5,1.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,0.0,0.0,0.0,47.7,52.3,,4.4,7.03,-2.26,96418.0,47.7
s1,XAUUSD,momentum,12,[10],0.5,2.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,2.7,0.0,0.0,31.5,65.8,4.4,4.8,8.64,-2.3,96991.0,31.5
s1,XAUUSD,momentum,12,[10],0.5,2.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,1.6,0.0,0.0,33.6,64.8,4.4,4.8,8.59,-2.25,96220.0,33.6
s1,XAUUSD,momentum,12,[10],0.5,2.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,2.7,0.0,0.0,39.8,57.5,4.4,4.1,7.57,-2.31,97564.0,39.8
s1,XAUUSD,momentum,12,[10],0.5,2.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,1.6,0.0,0.0,46.2,52.2,4.4,4.0,7.32,-2.24,96958.0,46.2
s1,XAUUSD,momentum,4,[1],3.0,2.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,0.9,0.0,0.5,0.7,97.9,6.2,4.8,4.85,-1.96,100045.0,1.2
s1,XAUUSD,momentum,4,[1],3.0,2.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,0.7,0.0,0.5,0.2,98.5,4.9,4.9,4.78,-1.94,100248.0,0.7
s1,XAUUSD,momentum,4,[1],3.0,2.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,0.9,0.0,0.5,9.3,89.2,6.2,4.8,4.76,-1.96,100045.0,9.8
s1,XAUUSD,momentum,4,[1],3.0,2.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,0.7,0.0,0.5,8.7,90.1,4.9,4.8,4.7,-1.94,100233.0,9.2
s1,XAUUSD,momentum,12,[10],0.5,3.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,3.7,4.1,0.0,47.9,44.3,6.4,4.5,9.5,-2.26,97164.0,47.9
s1,XAUUSD,momentum,12,[10],0.5,3.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,2.2,2.5,0.0,49.5,45.8,6.4,4.6,9.5,-2.22,95953.0,49.5
s1,XAUUSD,momentum,12,[10],0.5,3.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,8.8,0.0,0.0,49.7,41.5,3.4,3.8,8.25,-2.27,97890.0,49.7
s1,XAUUSD,momentum,12,[10],0.5,3.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,4.8,0.0,0.0,56.9,38.4,3.4,3.7,7.96,-2.21,96930.0,56.9
s1,XAUUSD,momentum,12,[10],1.0,1.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,0.0,0.0,0.5,7.5,92.1,,4.9,6.22,-2.14,98675.0,8.0
s1,XAUUSD,momentum,12,[10],1.0,1.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,0.0,0.0,0.0,7.2,92.8,,4.9,6.14,-2.13,98169.0,7.2
s1,XAUUSD,momentum,12,[10],1.0,1.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,0.0,0.0,0.5,29.7,69.8,,4.6,5.86,-2.14,98715.0,30.2
s1,XAUUSD,momentum,12,[10],1.0,1.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,0.0,0.0,0.0,30.8,69.2,,4.6,5.75,-2.12,98198.0,30.8
s1,XAUUSD,momentum,12,[10],1.0,2.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,6.2,0.0,0.7,23.1,70.1,4.5,4.8,7.76,-2.14,98858.0,23.8
s1,XAUUSD,momentum,12,[10],1.0,2.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,3.1,0.0,0.0,23.4,73.5,2.6,4.8,7.68,-2.12,98407.0,23.4
s1,XAUUSD,momentum,12,[10],1.0,2.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,6.2,0.0,0.6,32.9,60.4,4.5,4.2,7.1,-2.14,98905.0,33.5
s1,XAUUSD,momentum,12,[10],1.0,2.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,3.1,0.0,0.0,34.8,62.1,2.6,4.3,6.93,-2.12,98581.0,34.8
s1,XAUUSD,momentum,12,[10],1.0,3.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,4.1,5.0,0.9,36.8,53.1,6.5,4.6,8.57,-2.12,98826.0,37.7
s1,XAUUSD,momentum,12,[10],1.0,3.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,2.7,3.9,1.5,38.4,53.6,6.1,4.5,8.65,-2.11,98074.0,39.9
s1,XAUUSD,momentum,12,[10],1.0,3.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,9.5,0.0,0.8,42.0,47.7,3.6,4.0,7.77,-2.13,99037.0,42.8
s1,XAUUSD,momentum,12,[10],1.0,3.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,6.6,0.0,1.2,46.6,45.6,3.1,4.0,7.76,-2.11,98323.0,47.8
s1,XAUUSD,momentum,4,[1],3.0,3.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,1.3,0.8,0.4,0.7,96.8,5.9,4.8,4.95,-1.95,100063.0,1.1
s1,XAUUSD,momentum,4,[1],3.0,3.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,0.7,0.6,0.5,0.2,97.9,4.9,4.8,4.89,-1.94,100299.0,0.7
s1,XAUUSD,momentum,4,[1],3.0,3.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,2.2,0.0,0.4,9.3,88.0,5.9,4.8,4.87,-1.95,100073.0,9.7
s1,XAUUSD,momentum,4,[1],3.0,3.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,1.3,0.0,0.5,8.7,89.5,4.9,4.8,4.81,-1.94,100286.0,9.2
s1,XAUUSD,momentum,12,[10],2.0,1.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,0.0,0.0,1.8,4.1,94.1,,4.9,5.67,-2.07,99155.0,5.9
s1,XAUUSD,momentum,12,[10],2.0,1.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,0.0,0.0,1.5,4.5,94.0,,4.9,5.7,-2.07,99017.0,6.0
s1,XAUUSD,momentum,12,[10],2.0,1.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,0.0,0.0,1.5,21.2,77.3,,4.7,5.4,-2.07,99201.0,22.7
s1,XAUUSD,momentum,12,[10],2.0,1.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,0.0,0.0,1.2,24.8,74.0,,4.6,5.41,-2.07,99017.0,26.0
s1,XAUUSD,momentum,12,[10],2.0,2.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,3.2,0.0,2.8,8.2,85.8,4.9,4.8,6.62,-2.1,99386.0,11.0
s1,XAUUSD,momentum,12,[10],2.0,2.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,3.8,0.1,1.5,11.2,83.5,4.7,4.8,6.87,-2.07,99038.0,12.7
s1,XAUUSD,momentum,12,[10],2.0,2.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,3.2,0.0,2.5,25.6,68.8,4.9,4.5,6.2,-2.1,99419.0,28.1
s1,XAUUSD,momentum,12,[10],2.0,2.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,3.9,0.0,1.2,29.8,65.1,4.7,4.5,6.4,-2.07,99017.0,31.0
s1,XAUUSD,momentum,12,[10],2.0,3.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,4.1,2.2,2.7,13.0,77.9,5.5,4.7,7.1,-2.09,99263.0,15.7
s1,XAUUSD,momentum,12,[10],2.0,3.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,4.5,2.7,2.0,14.0,76.8,5.6,4.7,7.23,-2.07,99251.0,16.0
s1,XAUUSD,momentum,12,[10],2.0,3.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,6.5,0.0,2.4,29.8,61.3,4.7,4.4,6.64,-2.09,99380.0,32.2
s1,XAUUSD,momentum,12,[10],2.0,3.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,7.2,0.0,1.7,33.8,57.2,4.6,4.4,6.73,-2.06,99223.0,35.5
s1,XAUUSD,momentum,12,[10],3.0,1.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,0.0,0.0,1.7,1.9,96.4,,4.9,5.09,-2.03,99228.0,3.6
s1,XAUUSD,momentum,12,[10],3.0,1.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,0.0,0.0,2.0,1.3,96.7,,4.9,5.02,-2.03,99371.0,3.3
s1,XAUUSD,momentum,12,[10],3.0,1.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,0.0,0.0,1.4,16.0,82.6,,4.7,4.9,-2.03,99238.0,17.4
s1,XAUUSD,momentum,12,[10],3.0,1.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,0.0,0.0,2.0,12.5,85.5,,4.8,4.87,-2.03,99376.0,14.5
s1,XAUUSD,momentum,12,[16],0.5,1.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,0.0,0.0,0.0,24.1,75.9,,4.8,8.48,-2.26,95805.0,24.1
s1,XAUUSD,momentum,12,[16],0.5,1.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,0.0,0.0,0.0,23.2,76.8,,4.8,8.41,-2.2,96235.0,23.2
s1,XAUUSD,momentum,12,[16],0.5,1.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,0.0,0.0,0.0,49.5,50.5,,4.4,7.73,-2.27,96269.0,49.5
s1,XAUUSD,momentum,12,[16],0.5,1.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,0.0,0.0,0.0,47.5,52.5,,4.4,7.76,-2.21,96590.0,47.5
s1,XAUUSD,momentum,12,[10],3.0,2.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,1.7,0.0,2.0,2.6,93.7,5.1,4.9,5.66,-2.05,99420.0,4.6
s1,XAUUSD,momentum,12,[10],3.0,2.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,3.1,0.2,2.5,3.1,91.2,4.6,4.8,5.65,-2.03,99637.0,5.6
s1,XAUUSD,momentum,12,[10],3.0,2.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,1.7,0.0,1.8,19.6,76.9,5.1,4.7,5.42,-2.05,99387.0,21.4
s1,XAUUSD,momentum,12,[10],3.0,2.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,3.3,0.0,2.5,16.5,77.7,4.6,4.7,5.44,-2.03,99640.0,19.0
s1,XAUUSD,momentum,12,[16],0.5,2.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,2.5,0.0,0.5,34.2,62.8,4.6,4.8,8.94,-2.26,96704.0,34.7
s1,XAUUSD,momentum,12,[16],0.5,2.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,2.1,0.0,0.0,32.5,65.4,4.6,4.8,9.0,-2.18,97101.0,32.5
s1,XAUUSD,momentum,12,[16],0.5,2.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,2.8,0.0,0.5,42.0,54.7,4.7,4.1,7.79,-2.27,97279.0,42.5
s1,XAUUSD,momentum,12,[16],0.5,2.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,2.2,0.0,0.0,41.9,55.9,3.7,4.1,7.96,-2.19,97423.0,41.9
s1,XAUUSD,momentum,12,[16],0.5,3.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,3.4,3.9,1.3,45.6,45.8,5.7,4.5,9.59,-2.22,97097.0,46.9
s1,XAUUSD,momentum,12,[16],0.5,3.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,2.7,3.8,0.5,44.1,48.9,5.7,4.6,9.67,-2.15,97117.0,44.6
s1,XAUUSD,momentum,12,[16],0.5,3.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,8.4,0.0,1.1,51.5,39.1,3.7,3.8,8.22,-2.23,97717.0,52.6
s1,XAUUSD,momentum,12,[16],0.5,3.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,7.7,0.0,0.4,52.6,39.3,3.6,3.8,8.26,-2.15,97705.0,53.0
s1,XAUUSD,momentum,12,[10],3.0,3.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,0.9,1.3,2.0,3.7,92.1,6.9,4.8,5.86,-2.05,99396.0,5.7
s1,XAUUSD,momentum,12,[10],3.0,3.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,3.4,1.2,3.2,3.8,88.4,5.9,4.8,5.87,-2.04,99703.0,7.0
s1,XAUUSD,momentum,12,[10],3.0,3.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,2.2,0.0,1.8,20.6,75.4,5.6,4.6,5.62,-2.05,99363.0,22.4
s1,XAUUSD,momentum,12,[10],3.0,3.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,4.7,0.0,3.2,17.6,74.5,4.9,4.7,5.65,-2.04,99707.0,20.8
s1,XAUUSD,momentum,12,[16],1.0,1.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,0.0,0.0,1.2,7.7,91.1,,4.9,6.2,-2.14,98776.0,8.9
s1,XAUUSD,momentum,12,[16],1.0,1.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,0.0,0.0,1.5,7.0,91.5,,4.9,6.12,-2.11,98978.0,8.5
s1,XAUUSD,momentum,12,[16],1.0,1.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,0.0,0.0,1.1,28.0,70.9,,4.6,5.89,-2.13,98772.0,29.1
s1,XAUUSD,momentum,12,[16],1.0,1.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,0.0,0.0,1.1,23.2,75.7,,4.6,5.82,-2.11,99050.0,24.3
s1,XAUUSD,momentum,12,[16],1.0,2.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,5.1,0.0,2.2,17.6,75.0,4.7,4.8,7.44,-2.15,98849.0,19.8
s1,XAUUSD,momentum,12,[16],1.0,2.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,4.5,0.0,3.7,19.5,72.3,5.1,4.8,7.5,-2.14,98885.0,23.2
s1,XAUUSD,momentum,12,[16],1.0,2.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,5.1,0.0,2.1,32.8,60.0,4.7,4.3,6.83,-2.14,98904.0,34.9
s1,XAUUSD,momentum,12,[16],1.0,2.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,4.5,0.0,2.8,33.3,59.3,5.1,4.3,6.86,-2.13,98985.0,36.1
s1,XAUUSD,momentum,12,[16],1.0,3.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,5.6,4.0,2.7,22.7,65.0,5.8,4.6,7.89,-2.14,99130.0,25.4
s1,XAUUSD,momentum,12,[16],1.0,3.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,6.4,2.7,3.2,25.0,62.7,5.9,4.7,7.99,-2.12,98962.0,28.2
s1,XAUUSD,momentum,12,[16],1.0,3.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,9.9,0.0,2.5,38.1,49.5,4.3,4.2,7.21,-2.13,99229.0,40.6
s1,XAUUSD,momentum,12,[16],1.0,3.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,9.2,0.0,2.3,39.6,48.9,5.1,4.2,7.3,-2.11,99082.0,41.9
s1,XAUUSD,momentum,12,[16],2.0,1.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,0.0,0.0,3.8,1.1,95.1,,4.9,4.94,-2.05,99452.0,4.9
s1,XAUUSD,momentum,12,[16],2.0,1.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,0.0,0.0,4.4,1.1,94.5,,4.9,5.0,-2.06,99392.0,5.5
s1,XAUUSD,momentum,12,[16],2.0,1.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,0.0,0.0,3.6,12.8,83.7,,4.8,4.81,-2.04,99437.0,16.4
s1,XAUUSD,momentum,12,[16],2.0,1.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,0.0,0.0,3.6,14.2,82.2,,4.7,4.84,-2.05,99394.0,17.8
s1,XAUUSD,momentum,12,[16],2.0,2.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,2.6,0.2,4.5,1.8,90.9,4.7,4.8,5.4,-2.06,99828.0,6.3
s1,XAUUSD,momentum,12,[16],2.0,2.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,0.9,0.0,5.9,1.3,91.9,5.8,4.8,5.41,-2.08,99577.0,7.2
s1,XAUUSD,momentum,12,[16],2.0,2.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,2.8,0.0,4.3,14.7,78.2,4.7,4.7,5.23,-2.06,99810.0,19.0
s1,XAUUSD,momentum,12,[16],2.0,2.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,0.9,0.0,4.9,16.9,77.3,5.8,4.7,5.23,-2.07,99562.0,21.8
s1,XAUUSD,momentum,12,[16],2.0,3.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,2.4,1.8,4.7,2.6,88.5,4.8,4.8,5.62,-2.06,99697.0,7.3
s1,XAUUSD,momentum,12,[16],2.0,3.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,1.0,1.1,6.4,1.8,89.7,5.9,4.8,5.6,-2.08,99632.0,8.2
s1,XAUUSD,momentum,12,[16],2.0,3.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,4.1,0.0,4.5,15.4,76.0,4.7,4.7,5.45,-2.06,99679.0,19.9
s1,XAUUSD,momentum,12,[16],2.0,3.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,2.1,0.0,5.4,17.5,75.0,5.7,4.7,5.42,-2.07,99614.0,22.9
s1,XAUUSD,momentum,12,[16],3.0,1.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,0.0,0.0,2.8,0.0,97.2,,4.9,3.94,-1.87,99747.0,2.8
s1,XAUUSD,momentum,12,[16],3.0,1.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,0.0,0.0,3.3,0.0,96.7,,4.9,3.92,-1.9,99692.0,3.3
s1,XAUUSD,momentum,12,[16],3.0,1.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,0.0,0.0,2.6,4.6,92.8,,4.9,3.9,-1.87,99741.0,7.2
s1,XAUUSD,momentum,12,[16],3.0,1.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,0.0,0.0,3.1,4.9,92.0,,4.9,3.89,-1.89,99681.0,8.0
s1,XAUUSD,momentum,12,[16],3.0,2.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,0.6,0.0,3.4,0.0,96.0,5.9,4.9,4.21,-1.88,99769.0,3.4
s1,XAUUSD,momentum,12,[16],3.0,2.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,0.2,0.1,3.8,0.0,95.8,6.3,4.9,4.15,-1.92,99847.0,3.8
s1,XAUUSD,momentum,12,[16],3.0,2.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,0.6,0.0,3.2,5.2,91.0,5.9,4.8,4.17,-1.88,99756.0,8.4
s1,XAUUSD,momentum,12,[16],3.0,2.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,0.4,0.0,3.6,5.4,90.7,6.9,4.8,4.12,-1.91,99828.0,9.0
s1,XAUUSD,momentum,12,[1],0.5,1.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,0.0,0.0,0.2,12.2,87.6,,4.8,6.87,-2.23,97656.0,12.4
s1,XAUUSD,momentum,12,[1],0.5,1.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,0.0,0.0,0.0,11.8,88.2,,4.9,6.56,-2.15,98290.0,11.8
s1,XAUUSD,momentum,12,[1],0.5,1.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,0.0,0.0,0.2,36.2,63.6,,4.5,6.41,-2.23,97768.0,36.4
s1,XAUUSD,momentum,12,[1],0.5,1.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,0.0,0.0,0.0,32.7,67.3,,4.5,6.13,-2.16,98420.0,32.7
s1,XAUUSD,momentum,12,[16],3.0,3.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,0.6,0.5,3.3,0.0,95.6,6.9,4.9,4.22,-1.88,99840.0,3.3
s1,XAUUSD,momentum,12,[16],3.0,3.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,0.4,0.2,3.8,0.0,95.6,6.8,4.8,4.2,-1.91,99862.0,3.8
s1,XAUUSD,momentum,12,[16],3.0,3.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,1.1,0.0,3.1,5.2,90.7,5.8,4.8,4.18,-1.87,99828.0,8.3
s1,XAUUSD,momentum,12,[16],3.0,3.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,0.6,0.0,3.6,5.4,90.4,6.9,4.8,4.17,-1.91,99842.0,9.0
s1,XAUUSD,momentum,12,[1],0.5,2.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,3.3,0.0,0.2,32.2,64.3,4.1,4.7,8.3,-2.22,97569.0,32.4
s1,XAUUSD,momentum,12,[1],0.5,2.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,3.6,0.0,0.0,28.7,67.8,4.1,4.7,8.01,-2.16,98142.0,28.7
s1,XAUUSD,momentum,12,[1],0.5,2.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,3.8,0.0,0.2,39.1,56.9,4.1,4.1,7.45,-2.22,97899.0,39.3
s1,XAUUSD,momentum,12,[1],0.5,2.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,3.8,0.0,0.0,36.8,59.4,4.1,4.2,7.23,-2.16,98426.0,36.8
s1,XAUUSD,momentum,12,[1],0.5,3.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,3.8,4.3,0.2,48.8,43.0,5.4,4.4,9.16,-2.2,97506.0,49.0
s1,XAUUSD,momentum,12,[1],0.5,3.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,4.2,4.8,0.0,46.1,45.0,6.1,4.4,9.08,-2.13,98117.0,46.1
s1,XAUUSD,momentum,12,[1],0.5,3.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,9.0,0.0,0.2,53.3,37.5,3.1,3.7,8.24,-2.2,97911.0,53.5
s1,XAUUSD,momentum,12,[1],0.5,3.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,9.8,0.0,0.0,48.5,41.7,3.3,3.8,8.12,-2.13,98469.0,48.5
s1,XAUUSD,momentum,12,[1],1.0,1.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,0.0,0.0,0.5,5.4,94.1,,4.9,5.95,-2.1,99285.0,5.9
s1,XAUUSD,momentum,12,[1],1.0,1.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,0.0,0.0,0.5,6.7,92.8,,4.9,5.82,-2.07,99303.0,7.2
s1,XAUUSD,momentum,12,[1],1.0,1.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,0.0,0.0,0.4,25.1,74.6,,4.6,5.67,-2.1,99264.0,25.5
s1,XAUUSD,momentum,12,[1],1.0,1.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,0.0,0.0,0.5,25.6,73.9,,4.6,5.5,-2.07,99355.0,26.1
s1,XAUUSD,momentum,12,[1],1.0,2.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,845,4.9,0.0,1.2,21.2,72.8,4.3,4.7,7.68,-2.12,99063.0,22.4
s1,XAUUSD,momentum,12,[1],1.0,2.0,22,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,816,6.2,0.0,0.9,21.3,71.6,4.3,4.8,7.48,-2.06,99356.0,22.2
s1,XAUUSD,momentum,12,[1],1.0,2.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,845,5.0,0.0,0.8,32.9,61.3,4.3,4.3,7.07,-2.11,99147.0,33.7
s1,XAUUSD,momentum,12,[1],1.0,2.0,22,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,816,6.4,0.0,0.9,32.2,60.5,4.3,4.3,6.86,-2.06,99446.0,33.1
